track_id,path,genre_top,split,subset,duration_sec,license_status,notes
4097,../../datasets/FMA_small/fma_small/fma_small/004/004097.mp3,International,training,small,183,Attribution-Noncommercial-Share Alike 3.0 United States,
4098,../../datasets/FMA_small/fma_small/fma_small/004/004098.mp3,International,training,small,141,Attribution-Noncommercial-Share Alike 3.0 United States,
4099,../../datasets/FMA_small/fma_small/fma_small/004/004099.mp3,International,training,small,205,Attribution-Noncommercial-Share Alike 3.0 United States,
4100,../../datasets/FMA_small/fma_small/fma_small/004/004100.mp3,International,training,small,184,Attribution-Noncommercial-Share Alike 3.0 United States,
4101,../../datasets/FMA_small/fma_small/fma_small/004/004101.mp3,International,training,small,127,Attribution-Noncommercial-Share Alike 3.0 United States,
4102,../../datasets/FMA_small/fma_small/fma_small/004/004102.mp3,International,training,small,201,Attribution-Noncommercial-Share Alike 3.0 United States,
4103,../../datasets/FMA_small/fma_small/fma_small/004/004103.mp3,International,training,small,261,Attribution-Noncommercial-Share Alike 3.0 United States,
4108,../../datasets/FMA_small/fma_small/fma_small/004/004108.mp3,Rock,test,small,132,Attribution-NonCommercial-ShareAlike 3.0 International,
4232,../../datasets/FMA_small/fma_small/fma_small/004/004232.mp3,International,training,small,393,Attribution-NonCommercial-ShareAlike 3.0 International,
4233,../../datasets/FMA_small/fma_small/fma_small/004/004233.mp3,International,training,small,307,Attribution-NonCommercial-ShareAlike 3.0 International,
4234,../../datasets/FMA_small/fma_small/fma_small/004/004234.mp3,International,training,small,317,Attribution-NonCommercial-ShareAlike 3.0 International,
4235,../../datasets/FMA_small/fma_small/fma_small/004/004235.mp3,International,training,small,557,Attribution-NonCommercial-ShareAlike 3.0 International,
4236,../../datasets/FMA_small/fma_small/fma_small/004/004236.mp3,International,training,small,307,Attribution-NonCommercial-ShareAlike 3.0 International,
4239,../../datasets/FMA_small/fma_small/fma_small/004/004239.mp3,International,training,small,294,Attribution-NonCommercial-ShareAlike 3.0 International,
4450,../../datasets/FMA_small/fma_small/fma_small/004/004450.mp3,Folk,training,small,241,Attribution-Noncommercial-Share Alike 3.0 United States,
4507,../../datasets/FMA_small/fma_small/fma_small/004/004507.mp3,International,training,small,237,Attribution-Noncommercial-Share Alike 3.0 United States,
4508,../../datasets/FMA_small/fma_small/fma_small/004/004508.mp3,International,training,small,277,Attribution-Noncommercial-Share Alike 3.0 United States,
4509,../../datasets/FMA_small/fma_small/fma_small/004/004509.mp3,International,training,small,215,Attribution-Noncommercial-Share Alike 3.0 United States,
4510,../../datasets/FMA_small/fma_small/fma_small/004/004510.mp3,International,training,small,238,Attribution-Noncommercial-Share Alike 3.0 United States,
4511,../../datasets/FMA_small/fma_small/fma_small/004/004511.mp3,International,training,small,313,Attribution-Noncommercial-Share Alike 3.0 United States,
4519,../../datasets/FMA_small/fma_small/fma_small/004/004519.mp3,Electronic,training,small,117,Attribution-NonCommercial-ShareAlike 3.0 International,
4520,../../datasets/FMA_small/fma_small/fma_small/004/004520.mp3,Electronic,training,small,199,Attribution-NonCommercial-ShareAlike 3.0 International,
4521,../../datasets/FMA_small/fma_small/fma_small/004/004521.mp3,Electronic,training,small,184,Attribution-NonCommercial-ShareAlike 3.0 International,
4522,../../datasets/FMA_small/fma_small/fma_small/004/004522.mp3,Electronic,training,small,259,Attribution-NonCommercial-ShareAlike 3.0 International,
4682,../../datasets/FMA_small/fma_small/fma_small/004/004682.mp3,Hip-Hop,training,small,337,Attribution-Noncommercial-Share Alike 3.0 United States,
4684,../../datasets/FMA_small/fma_small/fma_small/004/004684.mp3,Hip-Hop,training,small,392,Attribution-Noncommercial-Share Alike 3.0 United States,
4685,../../datasets/FMA_small/fma_small/fma_small/004/004685.mp3,Hip-Hop,training,small,332,Attribution-Noncommercial-Share Alike 3.0 United States,
4688,../../datasets/FMA_small/fma_small/fma_small/004/004688.mp3,Hip-Hop,training,small,376,Attribution-Noncommercial-Share Alike 3.0 United States,
4777,../../datasets/FMA_small/fma_small/fma_small/004/004777.mp3,Rock,training,small,183,Attribution-NonCommercial-ShareAlike 3.0 International,
4778,../../datasets/FMA_small/fma_small/fma_small/004/004778.mp3,Rock,training,small,121,Attribution-NonCommercial-ShareAlike 3.0 International,
4779,../../datasets/FMA_small/fma_small/fma_small/004/004779.mp3,Rock,training,small,149,Attribution-NonCommercial-ShareAlike 3.0 International,
4780,../../datasets/FMA_small/fma_small/fma_small/004/004780.mp3,Rock,training,small,76,Attribution-NonCommercial-ShareAlike 3.0 International,
4781,../../datasets/FMA_small/fma_small/fma_small/004/004781.mp3,Rock,training,small,131,Attribution-NonCommercial-ShareAlike 3.0 International,
4782,../../datasets/FMA_small/fma_small/fma_small/004/004782.mp3,Rock,training,small,165,Attribution-NonCommercial-ShareAlike 3.0 International,
4784,../../datasets/FMA_small/fma_small/fma_small/004/004784.mp3,Rock,training,small,124,Attribution-NonCommercial-ShareAlike 3.0 International,
4785,../../datasets/FMA_small/fma_small/fma_small/004/004785.mp3,Rock,training,small,151,Attribution-NonCommercial-ShareAlike 3.0 International,
4786,../../datasets/FMA_small/fma_small/fma_small/004/004786.mp3,Rock,training,small,120,Attribution-NonCommercial-ShareAlike 3.0 International,
4787,../../datasets/FMA_small/fma_small/fma_small/004/004787.mp3,Rock,training,small,165,Attribution-NonCommercial-ShareAlike 3.0 International,
4788,../../datasets/FMA_small/fma_small/fma_small/004/004788.mp3,Rock,training,small,159,Attribution-NonCommercial-ShareAlike 3.0 International,
4799,../../datasets/FMA_small/fma_small/fma_small/004/004799.mp3,Rock,training,small,242,Attribution-NonCommercial-ShareAlike 3.0 International,
4835,../../datasets/FMA_small/fma_small/fma_small/004/004835.mp3,Rock,training,small,243,Attribution-Noncommercial-Share Alike 3.0 United States,
4836,../../datasets/FMA_small/fma_small/fma_small/004/004836.mp3,Rock,training,small,214,Attribution-Noncommercial-Share Alike 3.0 United States,
4838,../../datasets/FMA_small/fma_small/fma_small/004/004838.mp3,Rock,training,small,268,Attribution-Noncommercial-Share Alike 3.0 United States,
4846,../../datasets/FMA_small/fma_small/fma_small/004/004846.mp3,International,training,small,345,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
4848,../../datasets/FMA_small/fma_small/fma_small/004/004848.mp3,International,training,small,211,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
4849,../../datasets/FMA_small/fma_small/fma_small/004/004849.mp3,International,training,small,283,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
5006,../../datasets/FMA_small/fma_small/fma_small/005/005006.mp3,Rock,training,small,121,Attribution-Noncommercial-Share Alike 3.0 United States,
5156,../../datasets/FMA_small/fma_small/fma_small/005/005156.mp3,Folk,training,small,324,Attribution-Noncommercial-Share Alike 3.0 United States,
5157,../../datasets/FMA_small/fma_small/fma_small/005/005157.mp3,Folk,training,small,298,Attribution-Noncommercial-Share Alike 3.0 United States,
5158,../../datasets/FMA_small/fma_small/fma_small/005/005158.mp3,Folk,training,small,226,Attribution-Noncommercial-Share Alike 3.0 United States,
5159,../../datasets/FMA_small/fma_small/fma_small/005/005159.mp3,Folk,training,small,286,Attribution-Noncommercial-Share Alike 3.0 United States,
5169,../../datasets/FMA_small/fma_small/fma_small/005/005169.mp3,Folk,training,small,329,Attribution-Noncommercial-Share Alike 3.0 United States,
5170,../../datasets/FMA_small/fma_small/fma_small/005/005170.mp3,Folk,training,small,356,Attribution-Noncommercial-Share Alike 3.0 United States,
5171,../../datasets/FMA_small/fma_small/fma_small/005/005171.mp3,Folk,training,small,199,Attribution-Noncommercial-Share Alike 3.0 United States,
5191,../../datasets/FMA_small/fma_small/fma_small/005/005191.mp3,Pop,validation,small,95,Attribution-Noncommercial-Share Alike 3.0 United States,
5264,../../datasets/FMA_small/fma_small/fma_small/005/005264.mp3,Hip-Hop,training,small,431,Attribution-NonCommercial-ShareAlike 3.0 International,
5268,../../datasets/FMA_small/fma_small/fma_small/005/005268.mp3,Hip-Hop,training,small,260,Attribution-NonCommercial-ShareAlike 3.0 International,
5376,../../datasets/FMA_small/fma_small/fma_small/005/005376.mp3,Folk,training,small,216,Attribution-Noncommercial-No Derivative Works 3.0 United States,
5381,../../datasets/FMA_small/fma_small/fma_small/005/005381.mp3,Folk,training,small,199,Attribution-Noncommercial-No Derivative Works 3.0 United States,
5521,../../datasets/FMA_small/fma_small/fma_small/005/005521.mp3,Experimental,training,small,178,Attribution-Noncommercial 3.0 United States,
5879,../../datasets/FMA_small/fma_small/fma_small/005/005879.mp3,Folk,training,small,321,Attribution-Noncommercial-Share Alike 3.0 United States,
5936,../../datasets/FMA_small/fma_small/fma_small/005/005936.mp3,Folk,training,small,207,Attribution-Noncommercial-Share Alike 3.0 United States,
5940,../../datasets/FMA_small/fma_small/fma_small/005/005940.mp3,Folk,training,small,184,Attribution-Noncommercial-Share Alike 3.0 United States,
6329,../../datasets/FMA_small/fma_small/fma_small/006/006329.mp3,International,training,small,225,Attribution-Noncommercial-Share Alike 3.0 United States,
6330,../../datasets/FMA_small/fma_small/fma_small/006/006330.mp3,International,training,small,201,Attribution-Noncommercial-Share Alike 3.0 United States,
6331,../../datasets/FMA_small/fma_small/fma_small/006/006331.mp3,International,validation,small,337,Attribution-Noncommercial-Share Alike 3.0 United States,
6332,../../datasets/FMA_small/fma_small/fma_small/006/006332.mp3,International,training,small,344,Attribution-Noncommercial-Share Alike 3.0 United States,
6333,../../datasets/FMA_small/fma_small/fma_small/006/006333.mp3,International,validation,small,277,Attribution-Noncommercial-Share Alike 3.0 United States,
6342,../../datasets/FMA_small/fma_small/fma_small/006/006342.mp3,International,training,small,290,Attribution-Noncommercial-Share Alike 3.0 United States,
6354,../../datasets/FMA_small/fma_small/fma_small/006/006354.mp3,International,training,small,214,Attribution-Noncommercial-Share Alike 3.0 United States,
6357,../../datasets/FMA_small/fma_small/fma_small/006/006357.mp3,International,training,small,214,Attribution-Noncommercial-Share Alike 3.0 United States,
6358,../../datasets/FMA_small/fma_small/fma_small/006/006358.mp3,International,validation,small,287,Attribution-Noncommercial-Share Alike 3.0 United States,
6360,../../datasets/FMA_small/fma_small/fma_small/006/006360.mp3,International,training,small,291,Attribution-Noncommercial-Share Alike 3.0 United States,
6363,../../datasets/FMA_small/fma_small/fma_small/006/006363.mp3,International,validation,small,350,Attribution-Noncommercial-Share Alike 3.0 United States,
6366,../../datasets/FMA_small/fma_small/fma_small/006/006366.mp3,International,training,small,340,Attribution-Noncommercial-No Derivative Works 3.0 United States,
6367,../../datasets/FMA_small/fma_small/fma_small/006/006367.mp3,International,training,small,236,Attribution-Noncommercial-Share Alike 3.0 United States,
6368,../../datasets/FMA_small/fma_small/fma_small/006/006368.mp3,International,validation,small,196,Attribution-Noncommercial-Share Alike 3.0 United States,
6370,../../datasets/FMA_small/fma_small/fma_small/006/006370.mp3,International,training,small,342,Attribution-Noncommercial-Share Alike 3.0 United States,
6372,../../datasets/FMA_small/fma_small/fma_small/006/006372.mp3,International,validation,small,274,Attribution-Noncommercial-Share Alike 3.0 United States,
6373,../../datasets/FMA_small/fma_small/fma_small/006/006373.mp3,International,training,small,307,Attribution-Noncommercial-Share Alike 3.0 United States,
6376,../../datasets/FMA_small/fma_small/fma_small/006/006376.mp3,International,validation,small,289,Attribution-Noncommercial-Share Alike 3.0 United States,
6379,../../datasets/FMA_small/fma_small/fma_small/006/006379.mp3,International,training,small,303,Attribution-Noncommercial-Share Alike 3.0 United States,
6380,../../datasets/FMA_small/fma_small/fma_small/006/006380.mp3,International,validation,small,180,Attribution-Noncommercial-Share Alike 3.0 United States,
6381,../../datasets/FMA_small/fma_small/fma_small/006/006381.mp3,International,training,small,294,Attribution-Noncommercial-Share Alike 3.0 United States,
6382,../../datasets/FMA_small/fma_small/fma_small/006/006382.mp3,International,training,small,390,Attribution-Noncommercial-Share Alike 3.0 United States,
6383,../../datasets/FMA_small/fma_small/fma_small/006/006383.mp3,International,training,small,312,Attribution-Noncommercial-Share Alike 3.0 United States,
6385,../../datasets/FMA_small/fma_small/fma_small/006/006385.mp3,International,validation,small,221,Attribution-Noncommercial-Share Alike 3.0 United States,
6387,../../datasets/FMA_small/fma_small/fma_small/006/006387.mp3,International,training,small,211,Attribution-Noncommercial-Share Alike 3.0 United States,
6389,../../datasets/FMA_small/fma_small/fma_small/006/006389.mp3,International,training,small,311,Attribution-Noncommercial-Share Alike 3.0 United States,
6390,../../datasets/FMA_small/fma_small/fma_small/006/006390.mp3,International,validation,small,385,Attribution-Noncommercial-Share Alike 3.0 United States,
6393,../../datasets/FMA_small/fma_small/fma_small/006/006393.mp3,International,training,small,331,Attribution-Noncommercial-No Derivative Works 3.0 United States,
6394,../../datasets/FMA_small/fma_small/fma_small/006/006394.mp3,International,training,small,443,Attribution-Noncommercial-Share Alike 3.0 United States,
6396,../../datasets/FMA_small/fma_small/fma_small/006/006396.mp3,International,training,small,440,Attribution-Noncommercial-Share Alike 3.0 United States,
6406,../../datasets/FMA_small/fma_small/fma_small/006/006406.mp3,Folk,training,small,157,Attribution-Noncommercial-Share Alike 3.0 United States,
6407,../../datasets/FMA_small/fma_small/fma_small/006/006407.mp3,Folk,training,small,429,Attribution-Noncommercial-Share Alike 3.0 United States,
6439,../../datasets/FMA_small/fma_small/fma_small/006/006439.mp3,Hip-Hop,training,small,173,Attribution-Noncommercial-Share Alike 3.0 United States,
6440,../../datasets/FMA_small/fma_small/fma_small/006/006440.mp3,Hip-Hop,training,small,138,Attribution-Noncommercial-Share Alike 3.0 United States,
6442,../../datasets/FMA_small/fma_small/fma_small/006/006442.mp3,Hip-Hop,training,small,80,Attribution-Noncommercial-Share Alike 3.0 United States,
6443,../../datasets/FMA_small/fma_small/fma_small/006/006443.mp3,Hip-Hop,training,small,159,Attribution-Noncommercial-Share Alike 3.0 United States,
6448,../../datasets/FMA_small/fma_small/fma_small/006/006448.mp3,Hip-Hop,training,small,100,Attribution-Noncommercial-Share Alike 3.0 United States,
6459,../../datasets/FMA_small/fma_small/fma_small/006/006459.mp3,International,training,small,415,Attribution-Noncommercial-No Derivative Works 3.0 United States,
6461,../../datasets/FMA_small/fma_small/fma_small/006/006461.mp3,Folk,validation,small,153,Attribution-Noncommercial-Share Alike 3.0 United States,
6463,../../datasets/FMA_small/fma_small/fma_small/006/006463.mp3,Folk,validation,small,198,Attribution-Noncommercial-Share Alike 3.0 United States,
6467,../../datasets/FMA_small/fma_small/fma_small/006/006467.mp3,Folk,validation,small,186,Attribution-Noncommercial-Share Alike 3.0 United States,
6469,../../datasets/FMA_small/fma_small/fma_small/006/006469.mp3,International,training,small,308,Attribution-Noncommercial-Share Alike 3.0 United States,
6517,../../datasets/FMA_small/fma_small/fma_small/006/006517.mp3,Rock,training,small,165,Attribution-Noncommercial-Share Alike 3.0 United States,
6519,../../datasets/FMA_small/fma_small/fma_small/006/006519.mp3,Rock,training,small,215,Attribution-Noncommercial-Share Alike 3.0 United States,
6603,../../datasets/FMA_small/fma_small/fma_small/006/006603.mp3,Hip-Hop,training,small,116,Attribution-Noncommercial-Share Alike 3.0 United States,
6605,../../datasets/FMA_small/fma_small/fma_small/006/006605.mp3,Hip-Hop,training,small,109,Attribution-Noncommercial-Share Alike 3.0 United States,
6606,../../datasets/FMA_small/fma_small/fma_small/006/006606.mp3,Hip-Hop,training,small,153,Attribution-Noncommercial-Share Alike 3.0 United States,
6607,../../datasets/FMA_small/fma_small/fma_small/006/006607.mp3,Hip-Hop,training,small,124,Attribution-Noncommercial-Share Alike 3.0 United States,
6608,../../datasets/FMA_small/fma_small/fma_small/006/006608.mp3,Hip-Hop,training,small,143,Attribution-Noncommercial-Share Alike 3.0 United States,
6609,../../datasets/FMA_small/fma_small/fma_small/006/006609.mp3,Hip-Hop,training,small,78,Attribution-Noncommercial-Share Alike 3.0 United States,
6610,../../datasets/FMA_small/fma_small/fma_small/006/006610.mp3,Hip-Hop,training,small,109,Attribution-Noncommercial-Share Alike 3.0 United States,
6611,../../datasets/FMA_small/fma_small/fma_small/006/006611.mp3,Hip-Hop,training,small,100,Attribution-Noncommercial-Share Alike 3.0 United States,
6674,../../datasets/FMA_small/fma_small/fma_small/006/006674.mp3,Experimental,training,small,240,Creative Commons Attribution,
6675,../../datasets/FMA_small/fma_small/fma_small/006/006675.mp3,Experimental,training,small,180,Creative Commons Attribution,
6677,../../datasets/FMA_small/fma_small/fma_small/006/006677.mp3,Experimental,training,small,237,Creative Commons Attribution,
6679,../../datasets/FMA_small/fma_small/fma_small/006/006679.mp3,Experimental,training,small,300,Creative Commons Attribution,
6680,../../datasets/FMA_small/fma_small/fma_small/006/006680.mp3,Experimental,training,small,70,Creative Commons Attribution,
6684,../../datasets/FMA_small/fma_small/fma_small/006/006684.mp3,Experimental,training,small,300,Creative Commons Attribution,
6762,../../datasets/FMA_small/fma_small/fma_small/006/006762.mp3,Folk,validation,small,314,Attribution-Noncommercial-Share Alike 3.0 United States,
6776,../../datasets/FMA_small/fma_small/fma_small/006/006776.mp3,Rock,training,small,281,Attribution,
6778,../../datasets/FMA_small/fma_small/fma_small/006/006778.mp3,Rock,training,small,301,Attribution,
6779,../../datasets/FMA_small/fma_small/fma_small/006/006779.mp3,Folk,validation,small,230,Attribution-Noncommercial-Share Alike 3.0 United States,
6782,../../datasets/FMA_small/fma_small/fma_small/006/006782.mp3,Folk,validation,small,228,Attribution-Noncommercial-Share Alike 3.0 United States,
6783,../../datasets/FMA_small/fma_small/fma_small/006/006783.mp3,Folk,validation,small,195,Attribution-Noncommercial-Share Alike 3.0 United States,
6788,../../datasets/FMA_small/fma_small/fma_small/006/006788.mp3,Rock,training,small,268,Attribution-Noncommercial-Share Alike 3.0 United States,
6802,../../datasets/FMA_small/fma_small/fma_small/006/006802.mp3,International,training,small,182,Attribution-Noncommercial-Share Alike 3.0 United States,
6803,../../datasets/FMA_small/fma_small/fma_small/006/006803.mp3,International,training,small,280,Attribution-Noncommercial-Share Alike 3.0 United States,
6854,../../datasets/FMA_small/fma_small/fma_small/006/006854.mp3,Folk,training,small,159,Attribution,
6855,../../datasets/FMA_small/fma_small/fma_small/006/006855.mp3,Folk,training,small,190,Attribution,
6856,../../datasets/FMA_small/fma_small/fma_small/006/006856.mp3,Folk,training,small,223,Attribution,
6857,../../datasets/FMA_small/fma_small/fma_small/006/006857.mp3,Folk,training,small,475,Attribution-Noncommercial-Share Alike 3.0 United States,
7011,../../datasets/FMA_small/fma_small/fma_small/007/007011.mp3,Electronic,validation,small,111,Attribution-NonCommercial-ShareAlike,
7373,../../datasets/FMA_small/fma_small/fma_small/007/007373.mp3,Experimental,test,small,126,Attribution-NonCommercial-ShareAlike 3.0 International,
7374,../../datasets/FMA_small/fma_small/fma_small/007/007374.mp3,Experimental,test,small,112,Attribution-NonCommercial-ShareAlike 3.0 International,
7375,../../datasets/FMA_small/fma_small/fma_small/007/007375.mp3,Experimental,test,small,154,Attribution-NonCommercial-ShareAlike 3.0 International,
7376,../../datasets/FMA_small/fma_small/fma_small/007/007376.mp3,Experimental,test,small,68,Attribution-NonCommercial-ShareAlike 3.0 International,
7377,../../datasets/FMA_small/fma_small/fma_small/007/007377.mp3,Experimental,test,small,66,Attribution-NonCommercial-ShareAlike 3.0 International,
7378,../../datasets/FMA_small/fma_small/fma_small/007/007378.mp3,Experimental,test,small,128,Attribution-NonCommercial-ShareAlike 3.0 International,
7379,../../datasets/FMA_small/fma_small/fma_small/007/007379.mp3,Experimental,test,small,102,Attribution-NonCommercial-ShareAlike 3.0 International,
7381,../../datasets/FMA_small/fma_small/fma_small/007/007381.mp3,Experimental,test,small,108,Attribution-NonCommercial-ShareAlike 3.0 International,
7383,../../datasets/FMA_small/fma_small/fma_small/007/007383.mp3,Experimental,test,small,148,Attribution-NonCommercial-ShareAlike 3.0 International,
7385,../../datasets/FMA_small/fma_small/fma_small/007/007385.mp3,Experimental,test,small,83,Attribution-NonCommercial-ShareAlike 3.0 International,
7386,../../datasets/FMA_small/fma_small/fma_small/007/007386.mp3,Experimental,test,small,163,Attribution-NonCommercial-ShareAlike 3.0 International,
7388,../../datasets/FMA_small/fma_small/fma_small/007/007388.mp3,Experimental,test,small,163,Attribution-NonCommercial-ShareAlike 3.0 International,
7391,../../datasets/FMA_small/fma_small/fma_small/007/007391.mp3,Experimental,test,small,163,Attribution-NonCommercial-ShareAlike 3.0 International,
7393,../../datasets/FMA_small/fma_small/fma_small/007/007393.mp3,Experimental,test,small,75,Attribution-NonCommercial-ShareAlike 3.0 International,
7481,../../datasets/FMA_small/fma_small/fma_small/007/007481.mp3,Hip-Hop,training,small,124,Attribution 3.0 United States,
7482,../../datasets/FMA_small/fma_small/fma_small/007/007482.mp3,Hip-Hop,training,small,108,Attribution 3.0 United States,
7483,../../datasets/FMA_small/fma_small/fma_small/007/007483.mp3,Hip-Hop,training,small,170,Attribution 3.0 United States,
7487,../../datasets/FMA_small/fma_small/fma_small/007/007487.mp3,Hip-Hop,training,small,183,Attribution 3.0 United States,
7488,../../datasets/FMA_small/fma_small/fma_small/007/007488.mp3,Hip-Hop,training,small,304,Attribution 3.0 United States,
7489,../../datasets/FMA_small/fma_small/fma_small/007/007489.mp3,Hip-Hop,training,small,273,Attribution 3.0 United States,
7490,../../datasets/FMA_small/fma_small/fma_small/007/007490.mp3,Hip-Hop,training,small,308,Attribution 3.0 United States,
7491,../../datasets/FMA_small/fma_small/fma_small/007/007491.mp3,Hip-Hop,training,small,265,Attribution 3.0 United States,
7492,../../datasets/FMA_small/fma_small/fma_small/007/007492.mp3,Hip-Hop,training,small,254,Attribution 3.0 United States,
7495,../../datasets/FMA_small/fma_small/fma_small/007/007495.mp3,Rock,training,small,247,Attribution-Noncommercial-Share Alike 3.0 United States,
7526,../../datasets/FMA_small/fma_small/fma_small/007/007526.mp3,Pop,training,small,183,Attribution-NonCommercial,
7527,../../datasets/FMA_small/fma_small/fma_small/007/007527.mp3,Pop,training,small,168,Attribution-NonCommercial,
7528,../../datasets/FMA_small/fma_small/fma_small/007/007528.mp3,Pop,training,small,257,Attribution-NonCommercial,
7529,../../datasets/FMA_small/fma_small/fma_small/007/007529.mp3,Pop,training,small,130,Attribution-NonCommercial,
7548,../../datasets/FMA_small/fma_small/fma_small/007/007548.mp3,Experimental,training,small,146,Attribution,
7554,../../datasets/FMA_small/fma_small/fma_small/007/007554.mp3,Experimental,training,small,314,Attribution,
7709,../../datasets/FMA_small/fma_small/fma_small/007/007709.mp3,Folk,training,small,191,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
7710,../../datasets/FMA_small/fma_small/fma_small/007/007710.mp3,Folk,training,small,158,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
7711,../../datasets/FMA_small/fma_small/fma_small/007/007711.mp3,Folk,training,small,288,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
7712,../../datasets/FMA_small/fma_small/fma_small/007/007712.mp3,Folk,training,small,234,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
7713,../../datasets/FMA_small/fma_small/fma_small/007/007713.mp3,Folk,training,small,187,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,
7872,../../datasets/FMA_small/fma_small/fma_small/007/007872.mp3,Rock,training,small,224,Attribution-Noncommercial-No Derivative Works 3.0 United States,
8056,../../datasets/FMA_small/fma_small/fma_small/008/008056.mp3,Rock,training,small,151,Attribution-Noncommercial-Share Alike 3.0 United States,
8208,../../datasets/FMA_small/fma_small/fma_small/008/008208.mp3,Rock,training,small,498,Attribution-Noncommercial-Share Alike 3.0 United States,
8256,../../datasets/FMA_small/fma_small/fma_small/008/008256.mp3,Folk,training,small,206,Attribution-Noncommercial-Share Alike 3.0 United States,
8259,../../datasets/FMA_small/fma_small/fma_small/008/008259.mp3,Folk,training,small,179,Attribution-Noncommercial-Share Alike 3.0 United States,
8261,../../datasets/FMA_small/fma_small/fma_small/008/008261.mp3,Folk,training,small,286,Attribution-Noncommercial-Share Alike 3.0 United States,
8345,../../datasets/FMA_small/fma_small/fma_small/008/008345.mp3,Experimental,training,small,81,Attribution-Noncommercial-No Derivative Works 3.0 United States,
8357,../../datasets/FMA_small/fma_small/fma_small/008/008357.mp3,Experimental,training,small,366,Attribution-Noncommercial-No Derivative Works 3.0 United States,
8363,../../datasets/FMA_small/fma_small/fma_small/008/008363.mp3,Experimental,training,small,84,Attribution-Noncommercial-No Derivative Works 3.0 United States,
8372,../../datasets/FMA_small/fma_small/fma_small/008/008372.mp3,Experimental,training,small,95,Attribution-Noncommercial-No Derivative Works 3.0 United States,
8416,../../datasets/FMA_small/fma_small/fma_small/008/008416.mp3,Experimental,training,small,124,Attribution-Noncommercial-No Derivative Works 3.0 United States,
9152,../../datasets/FMA_small/fma_small/fma_small/009/009152.mp3,Experimental,training,small,213,Attribution-Noncommercial-Share Alike 3.0 United States,
9155,../../datasets/FMA_small/fma_small/fma_small/009/009155.mp3,Experimental,test,small,351,Attribution-Noncommercial-Share Alike 3.0 United States,
9307,../../datasets/FMA_small/fma_small/fma_small/009/009307.mp3,Experimental,training,small,79,Attribution-Noncommercial-No Derivative Works 3.0 United States,
9476,../../datasets/FMA_small/fma_small/fma_small/009/009476.mp3,Experimental,training,small,382,Attribution-Noncommercial-Share Alike 3.0 United States,
9477,../../datasets/FMA_small/fma_small/fma_small/009/009477.mp3,Experimental,training,small,241,Attribution-Noncommercial-Share Alike 3.0 United States,
9491,../../datasets/FMA_small/fma_small/fma_small/009/009491.mp3,Rock,training,small,123,Attribution-Noncommercial-Share Alike 3.0 United States,
9505,../../datasets/FMA_small/fma_small/fma_small/009/009505.mp3,Experimental,training,small,308,Attribution-Noncommercial-Share Alike 3.0 United States,
9511,../../datasets/FMA_small/fma_small/fma_small/009/009511.mp3,Rock,training,small,154,Attribution-Noncommercial-Share Alike 3.0 United States,
9512,../../datasets/FMA_small/fma_small/fma_small/009/009512.mp3,International,training,small,305,Attribution-Noncommercial-Share Alike 3.0 United States,
9513,../../datasets/FMA_small/fma_small/fma_small/009/009513.mp3,Rock,training,small,478,Attribution-Noncommercial-Share Alike 3.0 United States,
9550,../../datasets/FMA_small/fma_small/fma_small/009/009550.mp3,Rock,validation,small,304,Attribution-Noncommercial-Share Alike 3.0 United States,
9553,../../datasets/FMA_small/fma_small/fma_small/009/009553.mp3,Rock,validation,small,362,Attribution-Noncommercial-Share Alike 3.0 United States,
9555,../../datasets/FMA_small/fma_small/fma_small/009/009555.mp3,Rock,validation,small,334,Attribution-Noncommercial-Share Alike 3.0 United States,
9557,../../datasets/FMA_small/fma_small/fma_small/009/009557.mp3,Rock,validation,small,297,Attribution-Noncommercial-Share Alike 3.0 United States,
9559,../../datasets/FMA_small/fma_small/fma_small/009/009559.mp3,Rock,validation,small,288,Attribution-Noncommercial-Share Alike 3.0 United States,
9560,../../datasets/FMA_small/fma_small/fma_small/009/009560.mp3,Rock,validation,small,256,Attribution-Noncommercial-Share Alike 3.0 United States,
9678,../../datasets/FMA_small/fma_small/fma_small/009/009678.mp3,Experimental,training,small,185,Attribution-Noncommercial-Share Alike 3.0 United States,
9721,../../datasets/FMA_small/fma_small/fma_small/009/009721.mp3,Experimental,training,small,413,Attribution-Noncommercial-Share Alike 3.0 United States,
9846,../../datasets/FMA_small/fma_small/fma_small/009/009846.mp3,Experimental,training,small,300,Attribution 3.0 United States,
9887,../../datasets/FMA_small/fma_small/fma_small/009/009887.mp3,Folk,training,small,215,Attribution-Noncommercial-Share Alike 3.0 United States,
9888,../../datasets/FMA_small/fma_small/fma_small/009/009888.mp3,Folk,training,small,508,Attribution-Noncommercial-Share Alike 3.0 United States,
